exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.64 Consider a digital logic circuit consisting of three 2-to-1 multiplexers M1, M2, and M3 as shown below. X1 and X2 are inputs of M1. X3 and X4 are inputs of M2. A, B, and C are select lines of M1, M2, and M3, respectively. X1 X2 X3 x4 For an instance of inputs X1=1, X2=1, X3=0, and X4=0, the number of combinations of A, B, C that give the output Y=1 is Q.65 Consider sending an IP datagram of size 1420 bytes (including 20 bytes of IP header) from a sender to a receiver over a path of two links with a router between them. The first link (sender to router) has an MTU (Maximum Transmission Unit) size of 542 bytes, while the second link (router to receiver) has an MTU size of 360 bytes. The number of fragments that would be delivered at the receiver is Page 36 of 36 Organizing Institute: IISc Bengaluru",168,Computer Science,Computer Networks,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.6   Q.10 Carry TWO marks Each Q.6 In the given text, the blanks are numbered (1) (iv). Select the best match for all the blanks. Steve was advised to keep his head @ before heading Gi) to bat; for, while he had a head (it) batting, he could only do so with a cool head (Vv) his shoulders. (A) (1) down (ii) down (iii) on (iv) for (B) (1) on (ii) down (iii) for (iv) on (C) (1) down (11) out (iii) for (iv) on (D) (i) on (i1) out (ii) on (iv) for Page 4 of 36 Organizing Institute: IISc Bengaluru",114,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.7 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) A rectangular paper sheet of dimensions 54 cm xX 4 cm is taken. The two longer edges of the sheet are joined together to create a cylindrical tube. A cube whose surface area is equal to the area of the sheet is also taken. Then, the ratio of the volume of the cylindrical tube to the volume of the cube is l/r 2/t 3/n A/n Page 5 of 36 Organizing Institute: IISc Bengaluru",90,Computer Science,General,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.8 The pie chart presents the percentage contribution of different macronutrients to a typical 2,000 kcal diet of a person. Macronutrient energy contribution Saturated fat 20% Carbohydrates 35% Unsaturated fat 20% Proteins 20% The typical energy density (kcal/g) of these macronutrients is given in the table. Macronutrient Energy density (kcal/g) Carbohydrates 4 Proteins 4 Unsaturated fat 9 Saturated fat 9 Trans fat 9 The total fat (all three types), in grams, this person consumes is (A) 44.4 (B) 77.8 (Cc) 100 (D) 3,600 Page 6 of 36 Organizing Institute: IISc Bengaluru",103,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.9 A rectangular paper of 20 cm x 8 cm is folded 3 times. Each fold is made along the line of symmetry, which is perpendicular to its long edge. The perimeter of the final folded sheet (in cm) is (A) 18 (B) 24 (Cc) 20 (D) 21 Q.10 The least number of squares to be added in the figure to make AB a line of symmetry is A  B  a (A) 6 (B) 4 (Cc) 5 (D) 7 Page 7 of 36 Organizing Institute: IISc Bengaluru",99,Computer Science,General,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.11   Q.35 Carry ONE mark Each Q.11 Let f:R  > R bea function such that f(x) = max{x, x3}, x € R, where R is the set of all real numbers. The set of all points where f(x) is NOT differentiable is (A) { 1,1,2} (By) {-2,-L (CC) {0,13 (D) = { 1,0, 1} 1 2 3 Q.12 The product of all eigenvalues of the matrix  : 5 is (A) -1 (B) 0 (Cc) 1 (D) 2 Page 8 of 36 Organizing Institute: IISc Bengaluru",97,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.13 (A) (B) (C) (D) Q.14 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) Consider a system that uses 5 bits for representing signed integers in 2’s complement format. In this system, two integers A and B are represented as A=01010 and B=11010. Which one of the following operations will result in either an arithmetic overflow or an arithmetic underflow? A+B Consider a permutation sampled uniformly at random from the set of all permutations of {1, 2,3,-:-,n} for some n =",89,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,"Let X be the event that 1 occurs before 2 in the permutation, and Y the event that 3 occurs before",21,Computer Science,General,Understand,Medium
GATE,2024,Shift 1,Which one of the following statements is TRUE? The events X and Y are mutually exclusive The events X and Y are independent Either event X or Y must occur Event X is more likely than event Y Page 9 of 36 Organizing Institute: IISc Bengaluru,46,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru General Aptitude (GA) Q.1   Q.5 Carry ONE mark Each Q.1 If ‘ ’ denotes increasing order of intensity, then the meaning of the words [walk   jog   sprint] is analogous to [bothered >   daunted]. Which one of the given options is appropriate to fill the blank? (A) phased (B) phrased (C) fazed (D) fused Q.2 Two wizards try to create a spell using all the four elements, water, air, fire, and earth. For this, they decide to mix all these elements in all possible orders. They also decide to work independently. After trying all possible combination of elements, they conclude that the spell does not work. How many attempts does each wizard make before coming to this conclusion, independently? (A) 24 (B) 48 (C) 16 (D) 12 Page 1 of 40 Organizing Institute: IISc, Bengaluru",146,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.13 Consider the following C program. Assume parameters to a function are evaluated from right to left. #include <stdio.h> int g(int p) { printf(""Sd"", p); return p; } int h(int q) { printf(""Sd"", gq); return q; } void f(int x, int y) { g(x); h(y); } int main() { £(g(10),h(20)); } Which one of the following options is the CORRECT output of the above C program? (A) 20101020 (B) 10202010 (C) 20102010 (D) 10201020 Page 10 of 40 Organizing Institute: IISc, Bengaluru",94,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.14 The format of a single-precision floating-point number as per the TEEE 754 standard is: Sign   Exponent Mantissa (1bit)   (8 bits) (23 bits) Choose the largest floating-point number among the following options. Sign Exponent Mantissa 0 OLLL W111   VLU 1211 1212 1111 1111 111 (A) Sign Exponent Mantissa 0 1111 1110   1111 1111 1111 11111111 111 (B) Sign Exponent Mantissa 0 1111 1111   1121 1111 1111 1111 1111 111 (C) Sign Exponent Mantissa (D) 0 0111 1111   0000 0000 0000 0000 0000 000 Page 11 of 40 Organizing Institute: IISc, Bengaluru",103,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.15 (A) (B) (C) (D) Q.16 (A) (B) (C) (D) Computer Science and Information Technology Set 2 (CS2) Let T(n) be the recurrence relation defined as follows: T(0) = 1, T(1) = 2, and T(n) = 5T(n-1)-6T(n-2) forn>=2 Which one of the following statements is TRUE? T(n) = 0(2"") T(n) = ©(n2"") T(n) = 0(3"") T(n) = 0(n3"") Let f(x) be a continuous function from R to R such that f@) =1-f(2 -x) 2 Which one of the following options is the CORRECT value of f. of (x)dx ? Page 12 of 40 Organizing Institute: IISc, Bengaluru",101,Computer Science,Programming,Remember,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.17 Let A be the adjacency matrix of a simple undirected graph G. Suppose A is its own inverse. Which one of the following statements is always TRUE? (A) G isacycle (B) G is a perfect matching (C) G is a complete graph (D) There is no such graph G Q.18   When six unbiased dice are rolled simultaneously, the probability of getting all distinct numbers (i.e., 1, 2, 3, 4, 5, and 6) is AW sy B © 0 = Page 13 of 40 Organizing Institute: IISc, Bengaluru",100,Computer Science,Data Structures,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.19 Once the DBMS informs the user that a transaction has been successfully completed, its effect should persist even if the system crashes before all its changes are reflected on disk. This property is called (A) durability (B) atomicity (C) consistency (D) isolation Q.20 ‘In the context of owner and weak entity sets in the ER (Entity-Relationship) data model, which one of the following statements is TRUE? (A) The weak entity set MUST have total participation in the identifying relationship (B) The owner entity set MUST have total participation in the identifying relationship Both weak and owner entity sets MUST have total participation in the identifying relationship (C) Neither weak entity set nor owner entity set MUST have total participation in the (D) identifying relationship Page 14 of 40 Organizing Institute: IISc, Bengaluru",145,Computer Science,Database Management Systems,Remember,Hard
GATE,2024,Shift 2,GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.21 Consider the following two sets: Set X Set Y P. Lexical Analyzer,25,Computer Science,Compiler Design,Analyze,Medium
GATE,2024,Shift 2,"Constant Folding Which one of the following options is the CORRECT match from Set X to Set Y? (A) P- 4;Q-1;R-3;S-2 (B) P- 2;Q-3;R-1;S-4 (C) P-2;Q-1;R-3;S 4 (D) P- 4; Q-3;R-2;S-1 Page 15 of 40 Organizing Institute: IISc, Bengaluru",39,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.22 Which one of the following regular expressions is equivalent to the language accepted by the DFA given below? 1 0 c (A) 0*1(0 + 10*1)* (B) 0°(10*11)*0"" (C)  -0*1(010*1)*0"" (D) 0(1 +. 0°10*1)*0"" Page 16 of 40 Organizing Institute: IISc, Bengaluru",54,Computer Science,Theory of Computation,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.23 Node X has a TCP connection open to node Y. The packets from X to Y go through an intermediate IP router R. Ethernet switch S is the first switch on the network path between X and R. Consider a packet sent from X to Y over this connection. Which of the following statements is/are TRUE about the destination IP and MAC addresses on this packet at the time it leaves X? (A) The destination IP address is the IP address of R (B) The destination IP address is the IP address of Y (C) The destination MAC address is the MAC address of S (D) The destination MAC address is the MAC address of Y Q.24 Which of the following tasks is/are the responsibility/responsibilities of the memory management unit (MMU) in a system with paging-based memory management? (A) Allocate a new page table for a newly created process (B) Translate a virtual address to a physical address using the page table (C) Raise a trap when a virtual address is not found in the page table Raise a trap when a process tries to write to a page marked with read-only permission in the page table (D) Page 17 of 40 Organizing Institute: IISc, Bengaluru",219,Computer Science,Operating Systems,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.25 (A) (B) (C) (D) Q.26 (A) (B) (C) (D) Computer Science and Information Technology Set 2 (CS2) Consider a process P running on a CPU. Which one or more of the following events will always trigger a context switch by the OS that results in process P moving to a non-running state (e.g., ready, blocked)? P makes a blocking system call to read a block of data from the disk P tries to access a page that is in the swap space, triggering a page fault An interrupt is raised by the disk to deliver data requested by some other process A timer interrupt is raised by the hardware Which of the following file organizations is/are I/O efficient for the scan operation in DBMS? Sorted Heap Unclustered tree index Unclustered hash index Page 18 of 40 Organizing Institute: IISc, Bengaluru",145,Computer Science,Data Structures,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.27. Which of the following statements about the Two Phase Locking (2PL) protocol is/are TRUE? (A) 2PL permits only serializable schedules With 2PL, a transaction always locks the data item being read or written just before every operation and always releases the lock just after the operation (B) With 2PL, once a lock is released on any data item inside a transaction, no more locks on any data item can be obtained inside that transaction (C) (D) A deadlock is possible with 2PL Q.28 Which of the following statements about IPv4 fragmentation is/are TRUE? The fragmentation of an IP datagram is performed only at the source of the (A) datagram (B) The fragmentation of an IP datagram is performed at any IP router which finds that the size of the datagram to be transmitted exceeds the MTU (C) The reassembly of fragments is performed only at the destination of the datagram The reassembly of fragments is performed at all intermediate routers along the path from the source to the destination (D) Page 19 of 40 Organizing Institute: IISc, Bengaluru",191,Computer Science,Operating Systems,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.3 In an engineering college of 10,000 students, 1,500 like neither their core branches nor other branches. The number of students who like their core branches is 1/4"" of the number of students who like other branches. The number of students who like both their core and other branches is",62,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 2,"The number of students who like their core branches is (A) 1,800 (B) 3,500 (C) 1,600 (D) 1,500 Q.4 For positive non-zero real variables x and y, if 1 In =) = 5 [in (x) + In x then, the value of   + y is y x (A) 1 (B) 12 (Cc) 2 (D) 4 Page 2 of 40 Organizing Institute: IISc, Bengaluru",63,Computer Science,Computer Networks,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.29 Which of the following statements is/are FALSE? An attribute grammar is a syntax-directed definition (SDD) in which the functions (A) in the semantic rules have no side effects (B) The attributes in a L-attributed definition cannot always be evaluated in a depth- first order (C) Synthesized attributes can be evaluated by a bottom-up parser as the input is parsed (D) All L-attributed definitions based on LR(1) grammar can be evaluated using a bottom-up parsing strategy Q.30 Fora Boolean variable x, which of the following statements is/are FALSE? (A) x.1=x (B) x+1=x (C) x.x=0 (D) x+xX= Page 20 of 40 Organizing Institute: IISc, Bengaluru",116,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.31 An instruction format has the following structure: Instruction Number: Opcode destination reg, source reg-1, source reg-2 Consider the following sequence of instructions to be executed in a pipelined processor: 11: DIV R3, RI, R2 12: SUB RS, R3, R4 13: ADD R3, R5, R6 14: MUL R7, R3, R8 Which of the following statements is/are TRUE? (A) There is a RAW dependency on R3 between I1 and 12 (B) There is a WAR dependency on R3 between I1 and 13 (C) There is a RAW dependency on R3 between 12 and 13 (D) There is a WAW dependency on R3 between I3 and 14 Page 21 of 40 Organizing Institute: IISc, Bengaluru",125,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.32 (A) (B) (C) (D) Q.33 (A) (B) (C) (D) Computer Science and Information Technology Set 2 (CS2) Which of the following fields of an IP header is/are always modified by any router before it forwards the IP packet? Source IP Address Protocol Time to Live (TTL) Header Checksum Consider the following C function definition. int f£X(char *a) { char *b = a; while (*b) b++; return b - a; } Which of the following statements is/are TRUE? The function call £X (“abcd”) will always return a value Assuming a character array c isdeclaredas char c[] = “abcd” inmain(), the function call £X (c) will always return a value The code of the function will not compile Assuming a character pointer c isdeclaredas char *c = “abcd” inmain(), the function call £X (c) will always return a value Page 22 of 40 Organizing Institute: IISc, Bengaluru",150,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.34 Q.35 Computer Science and Information Technology Set 2 (CS2) Let P be the partial order defined on the set {1,2,3,4} as follows P={(,x) x € {1,2,3,4}} U {(1,2), (3,2), (3,4)} The number of total orders on {1,2,3,4} that contain P is Let A be an array containing integer values. The distance of A is defined as the minimum number of elements in A that must be replaced with another integer so that the resulting array is sorted in non-decreasing order. The distance of the array [2,5,3, 1, 4, 2, 6] is Page 23 of 40 Organizing Institute: IISc, Bengaluru",104,Computer Science,Programming,Remember,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Computer Science and Information Technology Set 2 (CS2) Q.36   Q.65 Carry TWO marks Each Q.36 (A) (B) (C) (D) What is the output of the following C program? 4,8 1,5 8,5 1,8 #include <stdio.h> int main() { double a[2]={20.0, 25.0}, *p, *q; p= a; q=-pH+il; printf (""%d,%d”, (int)(q - p), (int) (*q - *p)); return 0; } Page 24 of 40 Organizing Institute: IISc, Bengaluru",69,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.37 Consider a single processor system with four processes A, B, C, and D, represented as given below, where for each process the first value is its arrival time, and the second value is its CPU burst time. A (0, 10), B (2, 6), C (4, 3), and D (6, 7). Which one of the following options gives the average waiting times when preemptive Shortest Remaining Time First (SRTF) and Non-Preemptive Shortest Job First (NP-SJF) CPU scheduling algorithms are applied to the processes? (A) SRTF=6, NP-SJF=7 (B) SRTF=6, NP-SJF=7.5 (C) SRTF = 7, NP-SJF = 7.5 (D) SRTF=7, NP-SJF=8.5 0.38 Which one of the following CIDR prefixes exactly represents the range of , IP addresses 10.12.2.0 to 10.12.3.255? (A) 10.12.2.0/23 (B)  -10.12.2.0/24 (C)  -10.12.0.0/22 (D)  10.12.2.0/22 Page 25 of 40 Organizing Institute: IISc, Bengaluru",146,Computer Science,Operating Systems,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.39 (A) (B) (C) (D) Computer Science and Information Technology Set 2 (CS2) You are given a set V of distinct integers. A binary search tree T is created by inserting all elements of V one by one, starting with an empty tree. The tree T follows the convention that, at each node, all values stored in the left subtree of the node are smaller than the value stored at the node. You are not aware of the sequence in which these values were inserted into T, and you do not have access to T. Which one of the following statements is TRUE? Inorder traversal of T can be determined from V Root node of T can be determined from V Preorder traversal of T can be determined from V Postorder traversal of T can be determined from V Page 26 of 40 Organizing Institute: IISc, Bengaluru",151,Computer Science,Data Structures,Apply,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.40 Consider the following context-free grammar where the start symbol is S and the set of terminals is {a,b,c,d}. S > AaAb   BbBa A->cS eé B->ds eé The following is a partially-filled LL(1) parsing table. a b c d $ S S > AaAb   S > BbBa (1) (2) A A-teée (3) A-cS B (4) Boe B- ads Which one of the following options represents the CORRECT combination for the numbered cells in the parsing table? Note: In the options, “blank” denotes that the corresponding cell is empty. (1) S   AaAb (2)S > BbBa (3)A>€ (4)B7€ (A) (B) (1) S > BbBa (2)S > AaAb (3) A> € (4)B>€ (C) (DS > AaAb (2)S > BbBa (3) blank (4) blank (p) (1) S > BbBa (2) 5 > AadAb (3) blank (4) blank Page 27 of 40 Organizing Institute: IISc, Bengaluru",153,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 2,"2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.41 Let M be the 5-state NFA with €-transitions shown in the diagram below. Which one of the following regular expressions represents the language accepted by M ? (A) (00)* + 1(11)* (B) O* + (1 + 0(00)*)(11)* (C) (00)* + (1 + (00)*)(11)* (D) 0+ +1(11)* + 0(11)"" Page 28 of 40 Organizing Institute: IISc, Bengaluru",68,Computer Science,Theory of Computation,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.42 (A) (B) (C) (D) Computer Science and Information Technology Set 2 (CS2) Consider an array X that contains n positive integers. A subarray of X is defined to be a sequence of array locations with consecutive indices. The C code snippet given below has been written to compute the length of the longest subarray of X that contains at most two distinct integers. The code has two missing expressions labelled (P) and (Q). int first=0, second=0, lenl=0, len2=0, maxlen=0; for (int i=0; i < n; itt) { if (Xf{i] == first) { len2++; lenl++4; } else if (X[i] == second) { len2++; lenl = (P) ; second = first; } else { len2 = (Q) ; lenl = 1; second = first; } if (len2 > maxlen) { maxlen = len2; } first = X[il; } Which one of the following options gives the CORRECT missing expressions? (Hint: At the end of the i-th iteration, the value of 1en1 is the length of the longest subarray ending with X[i] that contains all equal values, and len2 is the length of the longest subarray ending with X [i] that contains at most two distinct values.) (P) leni+1 (Q) len2+1 (P) 1 (Q) lenl+1 (P) 1 (Q) len2+] (P) len2+1 (Q) lenl+! Page 29 of 40 Organizing Institute: IISc, Bengaluru",223,Computer Science,Programming,Remember,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.5 (A) (B) (C) (D) Computer Science and Information Technology Set 2 (CS2) In the sequence 6, 9, 14, x, 30, 41, a possible value of x is 25 21 18 20 Page 3 of 40 Organizing Institute: IISc, Bengaluru",44,Computer Science,General,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.43 Consider the following expression: x[i] = (p +r) *  s[i] + u/w. The following sequence shows the list of triples representing the given expression, with entries missing for triples (1), (3), and (6). (0))} + pl r (1) (2)   uminus   (1) (3) (4)) / ujw G)} +   Q A (6) 7} =   (6)) G) Which one of the following options fills in the missing entries CORRECTLY? (A) (Q-si (3) * (0) (2) (6) [JF x i (BB) (QM si (3) - (0) (2) (6) =[] x G) (CC) Mest (3)* ©) (@) (6) []= x G) (D) (Fst (3) - (0) (2) (6)=[] x t Page 30 of 40 Organizing Institute: IISc, Bengaluru",126,Computer Science,Computer Networks,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.44 Let x and y be random variables, not necessarily independent, that take real values in the interval [0,1]. Let z = xy and let the mean values of x,y,z be X,¥,Z, respectively. Which one of the following statements is TRUE? (A) 7= xy (B) Z< xy (C) Zz>Kx¥ O 7<% Q.45 The relation schema, Person (pid, city), describes the city of residence for every person uniquely identified by pid. The following relational algebra operators are available: selection, projection, cross product, and rename. To find the list of cities where at least 3 persons reside, using the above operators, the minimum number of cross product operations that must be used is (A) 1 (B) 2 (Cc) 3 (D) 4 Page 31 of 40 Organizing Institute: IISc, Bengaluru",139,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.46 (A) (B) (C) (D) Q.47 (A) (B) (C) (D) Computer Science and Information Technology Set 2 (CS2) Consider a multi-threaded program with two threads T1 and T2. The threads share two semaphores: s1 (initialized to 1) and s2 (initialized to 0). The threads also share a global variable x (initialized to 0). The threads execute the code shown below. // code of Tl // code of T2 wait(sl); wait(sl); xX = xt+l; xX = xt+l; print (x); print (x); wait(s2); signal (s2); signal (sl); signal (sl); Which of the following outcomes is/are possible when threads T1 and T2 execute concurrently? T1 runs first and prints 1, T2 runs next and prints 2 T2 runs first and prints 1, T1 runs next and prints 2 T1 runs first and prints 1, T2 does not print anything (deadlock) T2 runs first and prints 1, T1 does not print anything (deadlock) Let A be an n Xn matrix over the set of all real numbers R. Let B be a matrix obtained from A by swapping two rows. Which of the following statements is/are TRUE? The determinant of B is the negative of the determinant of A If A is invertible, then B is also invertible If A is symmetric, then B is also symmetric If the trace of A is zero, then the trace of B is also zero Page 32 of 40 Organizing Institute: IISc, Bengaluru",240,Computer Science,Operating Systems,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.48 (A) (B) (C) (D) Computer Science and Information Technology Set 2 (CS2) Let S1 and S2 be two stacks. S1 has capacity of 4 elements. S2 has capacity of 2 elements. S1 already has 4 elements: 100, 200, 300, and 400, whereas S2 is empty, as shown below. 400 (Top) 300 200 100 Stack S1 Stack $2 Only the following three operations are available: PushToS2: Pop the top element from S1 and push it on S2. PushToS1: Pop the top element from S2 and push it on S1. GenerateOutput: Pop the top element from S1 and output it to the user. Note that the pop operation is not allowed on an empty stack and the push operation is not allowed on a full stack. Which of the following output sequences can be generated by using the above operations? 100, 200, 400, 300 200, 300, 400, 100 400, 200, 100, 300 300, 200, 400, 100 Page 33 of 40 Organizing Institute: IISc, Bengaluru",167,Computer Science,Data Structures,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.49 Which of the following is/are EQUAL to 224 in radix-5 (i.e., base-5) notation? (A) 64 in radix-10 (B) 100 in radix-8 (C) 50 in radix-16 (D) 121 in radix-7 Page 34 of 40 Organizing Institute: IISc, Bengaluru",50,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.50 Consider 4-variable functions f7, f2, f3, f4 expressed in sum-of-minterms form as given below. f1 = ¥:(0,2,3,5,7,8,11,13) f2 = ¥:(1,3,5,7,11,13, 15) f3 = ¥:(0,1,4,11) f4 = Y:(0,2,6,13) fl f3 f4 With respect to the circuit given above, which of the following options is/are CORRECT? (A) ¥=¥(0,1,2,11,13) (B) Y=T11(3,4,5,6,7,8,9,10,12,14,15) (C) Y= ¥(0,1,2,3,4,5,6,7) (D) Y = 11(8,9,10,11,12,13,14,15) Page 35 of 40 Organizing Institute: IISc, Bengaluru",76,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.51 Let G be an undirected connected graph in which every edge has a positive integer weight. Suppose that every spanning tree in G has even weight. Which of the following statements is/are TRUE for every such graph G ? (A) All edges in G have even weight (B) All edges in G have even weight OR all edges in G have odd weight (C) In each cycle C in G, all edges in C have even weight In each cycle C in G, either all edges in C have even weight OR all edges in C (D) have odd weight Q.52 Consider a context-free grammar G with the following 3 rules. S> aS, S > aSbS, S>c Let w € L(G). Let ng(w), Npy(w), n,(w) denote the number of times a, b,c occur in w, respectively. Which of the following statements is/are TRUE? (A) Ng (w) > ny (w) (B) Na (w) > N¢ (w)  2 (C) nc(w) = np(w) + 1 (D) n,(w) = np(w) *2 Page 36 of 40 Organizing Institute: IISc, Bengaluru",188,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.53 Q.54 Q.55 Q.56 Q.57 Computer Science and Information Technology Set 2 (CS2) Consider a disk with the following specifications: rotation speed of 6000 RPM, average seek time of 5 milliseconds, 500 sectors/track, 512-byte sectors. A file has content stored in 3000 sectors located randomly on the disk. Assuming average rotational latency, the total time (in seconds, rounded off to 2 decimal places) to read the entire file from the disk is Consider a TCP connection operating at a point of time with the congestion window of size 12 MSS (Maximum Segment Size), when a timeout occurs due to packet loss. Assuming that all the segments transmitted in the next two RTTs (Round Trip Time) are acknowledged correctly, the congestion window size (in MSS) during the third RTT will be Consider an Ethernet segment with a transmission speed of 10° bits/sec and a maximum segment length of 500 meters. If the speed of propagation of the signal in the medium is 2x10* meters/sec, then the minimum frame size (in bits) required for collision detection is A functional dependency F: X > Y is termed as a useful functional dependency if and only if it satisfies all the following three conditions: e X is not the empty set. e Y is not the empty set. e Intersection of X and Y is the empty set. For a relation R with 4 attributes, the total number of possible useful functional dependencies is A processor with 16 general purpose registers uses a 32-bit instruction format. The instruction format consists of an opcode field, an addressing mode field, two register operand fields, and a 16-bit scalar field. If 8 addressing modes are to be supported, the maximum number of unique opcodes possible for every addressing mode is Page 37 of 40 Organizing Institute: IISc, Bengaluru",305,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.58 A non-pipelined instruction execution unit operating at 2 GHz takes an average of 6 cycles to execute an instruction of a program P. The unit is then redesigned to operate on a 5-stage pipeline at 2 GHz. Assume that the ideal throughput of the pipelined unit is 1 instruction per cycle. In the execution of program P, 20% instructions incur an average of 2 cycles stall due to data hazards and 20% instructions incur an average of 3 cycles stall due to control hazards. The speedup (rounded off to one decimal place) obtained by the pipelined design over the non-pipelined design is Q.59 The number of distinct minimum-weight spanning trees of the following graph is Q.60 The chromatic number of a graph is the minimum number of colours used in a proper colouring of the graph. The chromatic number of the following graph is Page 38 of 40 Organizing Institute: IISc, Bengaluru",165,Computer Science,Data Structures,Understand,Hard
