exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty
JEE,2024,Shift 1,"JEE (Advanced) 2024 Paper   Q.15 Let the straight line y = 2x touch a circle with center (0,@), a@ > 0, and radius r ata point A. Let B, be the point on the circle such that the line segment A,B, is a diameter of the circle. Let atr=545, Match each entry in List-I to the correct entry in List-II. List-I (P) @ equals (Q) r equals (R) A, equals (S) B, equals The correct option is (A) (P) > (4) (B) (P) >) (C) (P) > (4) (D) (P) >(2) (Q)>) (Q>() (Q>) (QQ) >) List-II (1) (-2,4) (2) V5 (3) (-2,6) (4) 5 (5) (2,4) (RIM S)>@) R)-M GS)>@G) (R)>6) SG) (R)>GB3) S)>6) 8/10",116,Mathematics,Coordinate Geometry,Understand,Hard
JEE,2024,Shift 1,"JEE (Advanced) 2024 Paper   Q.16 Let y € R be such that the lines Z, : x+11 y+21 2+29  x+16 y+ll z+4 2 intersect. Let R, be the point of intersection of Z, and L,. Let O=(0,0,0), and 7 denote a unit normal vector to the plane containing both the lines Z, and L,. Match each entry in List-I to the correct entry in List-II. List-I (P) 7 equals (Q) A possible choice for 7 is (R) OR, equals (S) A possible value of OR, “nis The correct option is (A) (P) > G3) (B) (P) > (5) (C) (P) >) (D) (P) > (3) (Q)>() (Q)>@) (Q)> (4) QM (R)>@ (R) > (@) (R) > @ (R) > (4) List-II (1) (- j+k ww (2) I> N (3) 1 (4) (5) (S) >) (S) >) (S) > 6) (S) >) wld $ - 9/10",145,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 M at h e m at I C S Paper 2 SECTION 1 (Maximum Marks: 12) e =6This section contains FOUR (04) questions. e Each question has FOUR options (A), (B), (C) and (D). ONLY ONE of these four options is the correct answer. e For each question, choose the option corresponding to the correct answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3. If ONLY the correct option is chosen; Zero Marks :",87,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"If none of the options is chosen (i.e. the question is unanswered); Negative Marks :  1 Inall other cases. Q.1 Considering only the principal values of the inverse trigonometric functions, the value of 18 7  7 (A) 34 (B) 4  5 5 (C) 4 (D) 54 Q2 Let S={(%»)ERxR: x>0,y>0, v? <4x, py? <12 2x and 3y+ V8 x<5y8}. If the area of the region S is aN2 , then @ is equal to 17 17 17 17 (A) > (B) > (C) > (D) = Q.3 Lo. 2 Let KER. If lim (sin(sin kx) +cosx+ x) = e°, then the value of k is x>0+ (A) 1 (B) 2 (C) 3 (D) 4 1/8",115,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 Q.2 Q3 Q.4 A particle of mass m is under the influence of the gravitational field of a body of mass M (> m),. The particle is moving in a circular orbit of radius rg with time period Tg around the mass M. Then, the particle is subjected to an additional central force, corresponding to the potential energy V(r) = ma/r?, where a@ is a positive constant of suitable dimensions and r is the distance from the center of the orbit. If the particle moves in the same circular orbit of radius rp in the combined gravitational potential due to M and V.(r), but with a new time period T,, then (T?   TZ)/T? is given by [G is the gravitational constant. ] 3a a a 2a (A) Gane (B) seme (©) cae (D) Gane A metal target with atomic number Z = 46 is bombarded with a high energy electron beam. The emission of X-rays from the target is analyzed. The ratio r of the wavelengths of the K,-line and the cut-off is found to be r =",183,Mathematics,Trigonometry,Analyze,Hard
JEE,2024,Shift 2,"If the same electron beam bombards another metal target with Z =A1, the value of r will be (A) 2.53 (B) 1.27 (C) 2.24 (D) 1.58 A thin stiff insulated metal wire is bent into a circular loop with its two ends extending tangentially from the same point of the loop. The wire loop has mass m and radius r and it is in a uniform vertical magnetic field By, as shown in the figure. Initially, it hangs vertically downwards, because of acceleration due to gravity g, on two conducting supports at P and Q. When a current J is passed through the loop, the loop turns about the line PQ by an angle 6 given by   9  MMHPO MHI"" (A) tan 6 = mrIB,/(mg) (B) tan 6 = 2mrlBy/(mg) (C) tan 0 = mrlBy/(2mg) (D) tan@ = mg/(nrlIB,) 2/10",140,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 SECTION 2 (Maximum Marks: 12) e = =This section contains THREE (03) questions. e Each question has FOUR options (A), (B), (C) and (D). ONE OR MORE THAN ONE of these four option(s) is (are) correct answer(s). e For each question, choose the option(s) corresponding to (all) the correct answer(s). e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if (all) the correct option(s) is(are) chosen; Partial Marks: +3 If all the four options are correct but ONLY three options are chosen; Partial Marks +: +2 If three or more options are correct but ONLY two options are chosen, both of which are correct; Partial Marks : +1 If two or more options are correct but ONLY one option is chosen and it is a correct option; Zero Marks : O If unanswered; Negative Marks :  2 Inall other cases. e For example, in a question, if (A), (B) and (D) are the ONLY three options corresponding to correct answers, then choosing ONLY (A), (B) and (D) will get +4 marks; choosing ONLY (A) and (B) will get +2 marks; choosing ONLY (A) and (D) will get +2marks; choosing ONLY (B) and (D) will get +2 marks; choosing ONLY (A) will get +1 mark; choosing ONLY (B) will get +1 mark; choosing ONLY (D) will get +1 mark; choosing no option(s) (i.e. the question is unanswered) will get 0 marks and choosing any other option(s) will get  2 marks. 3/10",255,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 Q.5 Q.6 A small electric dipole py, having a moment of inertia J about its center, is kept at a distance r from the center of a spherical shell of radius R. The surface charge density o is uniformly distributed on the spherical shell. The dipole is initially oriented at a small angle 0 as shown in the figure. While staying at a distance r, the dipole is free to rotate about its center. a) V   > 1 Po If released from rest, then which of the following statement(s) is(are) correct? [Ep is the permittivity of free space. ] (A) The dipole will undergo small oscillations at any finite value of r. (B) The dipole will undergo small oscillations at any finite value of r > R. (C) The dipole will undergo small oscillations with an angular frequency of [=2e atr=2R. is} Po atr=10R. 100€1 (D) The dipole will undergo small oscillations with an angular frequency of A table tennis ball has radius (3/2) x 107? m and mass (22/7) x 1073 kg. It is slowly pushed down into a swimming pool to a depth of d = 0.7 m below the water surface and then released from rest. It emerges from the water surface at speed v, without getting wet, and rises up to a height H, Which of the following option(s) is(are) correct? [Given: m = 22/7, g = 10 ms~“, density of water = 1 x 10? kg m7, viscosity of water = 1 x 1073 Pa-s.] (A) The work done in pushing the ball to the depth d is 0.077 J. (B) If we neglect the viscous force in water, then the speed v = 7 m/s. (C) If we neglect the viscous force in water, then the height H = 1.4 m. (D) The ratio of the magnitudes of the net force excluding the viscous force to the maximum viscous force in water is 500/9. 4/10",326,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 Q.7 A positive, singly ionized atom of mass number Ay is accelerated from rest by the voltage 192 V. Thereafter, it enters a rectangular region of width w with magnetic field Bo = 0.1k Tesla, as shown in the figure. The ion finally hits a detector at the distance x below its starting trajectory. [Given: Mass of neutron/proton = (5/3) x 1072’ kg, charge of the electron = 1.6 x 10719 C.] L led Ion y Zz x Which of the following option(s) is(are) correct? (A) The value of x for Ht ion is 4 cm. (B) The value of x for an ion with Ay = 144 is 48 cm. (C) For detecting ions with 1 < Ay < 196, the minimum height (x,   xq) of the detector is 55 cm. (D) The minimum width w of the region of the magnetic field for detecting ions with Ay = 196 is 36 cm. 5/10",160,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 SECTION 3 (Maximum Marks: 24) e =This section contains SIX (06) questions. ® The answer to each question is a NON-NEGATIVE INTEGER. e For each question, enter the correct integer corresponding to the answer using the mouse and the on- screen virtual numeric keypad in the place designated to enter the answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 If ONLY the correct integer is entered; Zero Marks : 0 Inall other cases. Q.8 The dimensions of a cone are measured using a scale with a least count of 2 mm. The diameter of Q.9 Q.10 the base and the height are both measured to be 20.0 cm. The maximum percentage error in the determination of the volume is A ball is thrown from the location (X,Y) = (0,0) of a horizontal playground with an initial speed Vp at an angle @9 from the +x-direction. The ball is to be hit by a stone, which is thrown at the same time from the location (x1, y,) = (L,0). The stone is thrown at an angle (180   6,) from the +x-direction with a suitable initial speed. For a fixed v9, when (9), 41) = (45, 45 ), the stone hits the ball after time T,, and when (6) ,6;) = (60°,30), it hits the ball after time T,. In such a case, (T,/T2)° is A charge is kept at the central point P of a cylindrical region. The two edges subtend a half-angle 0 at P, as shown in the figure. When @ = 30°, then the electric flux through the curved surface of the cylinder is ©. If 9 = 60°, then the electric flux through the curved surface becomes ®/Jn, where the value of 7 is 6/10",304,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 Q.11 Q.12 Q.13 Two equilateral-triangular prisms P; and P2 are kept with their sides parallel to each other, in vacuum, as shown in the figure. A light ray enters prism P; at an angle of incidence 8 such that the outgoing ray undergoes minimum deviation in prism Po». If the respective refractive indices of Pi and P» are iF and V3, then @ = sin7!  , sin (5) where the value of 7 is An infinitely long thin wire, having a uniform charge density per unit length of 5 nC/m, is passing through a spherical shell of radius 1 m, as shown in the figure. A 10 nC charge is distributed uniformly over the spherical shell. If the configuration of the charges remains static, the magnitude of the potential difference between points P and R, in Volt, is [Given: In SI units one. = 9 x 10°, In2 = 0.7. Ignore the area pierced by the wire.] id) A spherical soap bubble inside an air chamber at pressure Py = 10° Pa has a certain radius so that the excess pressure inside the bubble is AP = 144 Pa. Now, the chamber pressure is reduced to 8P,/27 so that the bubble radius and its excess pressure change. In this process, all the temperatures remain unchanged. Assume air to be an ideal gas and the excess pressure AP in both the cases to be much smaller than the chamber pressure. The new excess pressure AP in Pa is TO",253,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 SECTION 4 (Maximum Marks: 12) This section contains TWO (02) paragraphs. Based on each paragraph, there are TWO (02) questions. The answer to each question is a NUMERICAL VALUE. For each question, enter the correct numerical value of the answer using the mouse and the on-screen virtual numeric keypad in the place designated to enter the answer. If the numerical value has more than two decimal places, truncate/round-off the value to TWO decimal places. Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3. If ONLY the correct numerical value is entered in the designated place; Zero Marks : O Inall other cases. PARAGRAPH I In a Young’s double slit experiment, each of the two slits A and B, as shown in the figure, are oscillating about their fixed center and with a mean separation of 0.8 mm. The distance between the slits at time f¢ is given by d = (0.8 + 0.04 sin wt) mm, where w = 0.08 rad s~+. The distance of the screen from the slits is 1 m and the wavelength of the light used to illuminate the slits is 6000 A. The interference pattern on the screen changes with time, while the central bright fringe (zeroth fringe) remains fixed at point O. Q.14 The 8"" bright fringe above the point O oscillates with time between two extreme positions. The separation between these two extreme positions, in micrometer (fm), is 8/10",249,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 PARAGRAPH I In a Young’s double slit experiment, each of the two slits A and B, as shown in the figure, are oscillating about their fixed center and with a mean separation of 0.8 mm. The distance between the slits at time f¢ is given by d = (0.8 + 0.04 sin wt) mm, where w = 0.08 rad s~+. The distance of the screen from the slits is 1 m and the wavelength of the light used to illuminate the slits is 6000 A. The interference pattern on the screen changes with time, while the central bright fringe (zeroth fringe) remains fixed at point O. Q.15 The maximum speed in m/s at which the 8"" bright fringe will move is PARAGRAPH II Two particles, 1 and 2, each of mass m, are connected by a massless spring, and are on a horizontal frictionless plane, as shown in the figure. Initially, the two particles, with their center of mass at xg, are oscillating with amplitude a and angular frequency w. Thus, their positions at time t are given by x1(t) = (%) +d) + asinwt and x2(t) = (%)   d)   a sinwt, respectively, where d > 2a. Particle 3 of mass m moves towards this system with speed tw) = aw/2, and undergoes instantaneous elastic collision with particle 2, at time tg. Finally, particles 1 and 2 acquire a center of mass speed Vey and oscillate with amplitude b and the same angular frequency w. Q.16 If the collision occurs at time ty = 0, the value of v.,,/(aw) will be 9/10",267,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 PARAGRAPH II Two particles, 1 and 2, each of mass m, are connected by a massless spring, and are on a horizontal frictionless plane, as shown in the figure. Initially, the two particles, with their center of mass at xg, are oscillating with amplitude a and angular frequency w. Thus, their positions at time t are given by x(t) = (%) +d) + asinwt and x2(t) = (x)   d)   asinwt, respectively, where d > 2a. Particle 3 of mass m moves towards this system with speed ug = aw/2, and undergoes instantaneous elastic collision with particle 2, at time tg. Finally, particles 1 and 2 acquire a center of mass speed Vp, and oscillate with amplitude b and the same angular frequency w. Q.17 If the collision occurs at time tp = 1/(2w), then the value of 4b?/a? will be END OF THE QUESTION PAPER 10/10",151,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 C hem i stry Paper 2 SECTION 1 (Maximum Marks: 12) e =6This section contains FOUR (04) questions. e Each question has FOUR options (A), (B), (C) and (D). ONLY ONE of these four options is the correct answer. e For each question, choose the option corresponding to the correct answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3. If ONLY the correct option is chosen; Zero Marks :",82,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"If none of the options is chosen (i.e. the question is unanswered); Negative Marks :  1 Inall other cases. Q.1. According to Bohr’s model, the highest kinetic energy is associated with the electron in the (A) first orbit of H atom (B) first orbit of He* (C) second orbit of Het (D) second orbit of Li?* Q.2 Ina metal deficient oxide sample, MxY2O4 (M and Y are metals), M is present in both +2 and +3 oxidation states and Y is in +3 oxidation state. If the fraction of M”* ions present in M is 3? the value of X is (A) 0.25 (B) 0.33 (C) 0.67 (D) 0.75 Q.3 In the following reaction sequence, the major product Q is i) HI, A Cly (excess) L-Glucose > P  +- Q ii) Crs03, 775 K, UV 10-20 atm (A) (B) Cl Cl Cl Cl Cl Cl Cl Cl Cl Cl (C) (D) Cl Cl Cl Cl Cl Cl Cl Cl 1/8",160,Mathematics,Algebra,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 Q.4 Let f:R  R be a function defined by vsin{ if x #0, F(x) = x 0, if x=0. Then which of the following statements is TRUE? (A) f(x) =0 has infinitely many solutions in the interval 0” 00  , (B) f(x) =0 has no solutions in the interval    , ©  . at 1 (C) The set of solutions of f(x) = 0 in the interval 0, a] is finite. i . 1 1 (D) f(x) =0 has more than 25 solutions in the interval mal 2/8",92,Mathematics,Trigonometry,Remember,Hard
JEE,2024,Shift 2,JEE (Advanced) 2024 Paper 2 Q.4 The species formed on fluorination of phosphorus pentachloride in a polar organic solvent are (A) [PFa]'[PFe] and [PCla]'[TPFo]- (B) [PCla][PClaF2] and [PCl4]‘[TPFe]- (C) PF3 and PCl; (D) PFs and PCh 2/8,37,Unknown,Unknown,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 SECTION 2 (Maximum Marks: 12) e = =This section contains THREE (03) questions. e Each question has FOUR options (A), (B), (C) and (D). ONE OR MORE THAN ONE of these four option(s) is (are) correct answer(s). e For each question, choose the option(s) corresponding to (all) the correct answer(s). e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if (all) the correct option(s) is(are) chosen; Partial Marks: +3 If all the four options are correct but ONLY three options are chosen; Partial Marks : +2 lf three or more options are correct but ONLY two options are chosen, both of which are correct; Partial Marks : +1 If two or more options are correct but ONLY one option is chosen and it is a correct option; Zero Marks : 0 If unanswered; Negative Marks:  2 I\Inallother cases. e For example, in a question, if (A), (B) and (D) are the ONLY three options corresponding to correct answers, then choosing ONLY (A), (B) and (D) will get +4 marks; choosing ONLY (A) and (B) will get +2 marks; choosing ONLY (A) and (D) will get +2marks; choosing ONLY (B) and (D) will get +2 marks; choosing ONLY (A) will get +1 mark; choosing ONLY (B) will get +1 mark; choosing ONLY (D) will get +1 mark; choosing no option(s) (i.e. the question is unanswered) will get 0 marks and choosing any other option(s) will get  2 marks. Q.5 An aqueous solution of hydrazine (N2H4) is electrochemically oxidized by Oz, thereby releasing chemical energy in the form of electrical energy. One of the products generated from the electrochemical reaction is N2(g). Choose the correct statement(s) about the above process (A) OH ions react with N2H4 at the anode to form N2{g) and water, releasing 4 electrons to the anode. (B) At the cathode, N2H4 breaks to No{g) and nascent hydrogen released at the electrode reacts with oxygen to form water. (C) At the cathode, molecular oxygen gets converted toOH (D) Oxides of nitrogen are major by-products of the electrochemical process. 3/8",355,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 Q.6 Q.7 The option(s) with correct sequence of reagents for the conversion of P to Q is(are) (A) (B) (C) (D) HO CO.Et reagents ee HO i) Lindlar’s catalyst, H2; ii) SnClo/HCI; iii) NaBHa; iv) H30° i) Lindlar’s catalyst, H2; ii) H30°; iii) SnClo/HCl; iv) NaBH, i) NaBHg; ii) SnClL/HCI; iii) H30°; iv) Lindlar’s catalyst, H2 i) Lindlar’s catalyst, H2; ii) NaBHa; iii) SnClo/HCl; iv) H30° The compound(s) having peroxide linkage is(are) (A) (B) (C) (D) H28207 H2S20g H2S820s H2SOs5 CO>H CHO 4/8",88,Mathematics,Algebra,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 SECTION 3 (Maximum Marks: 24) e =This section contains SIX (06) questions. ® The answer to each question is a NON-NEGATIVE INTEGER. e For each question, enter the correct integer corresponding to the answer using the mouse and the on- screen virtual numeric keypad in the place designated to enter the answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 If ONLY the correct integer is entered; Zero Marks : 0 Inall other cases. Q.8   To form a complete monolayer of acetic acid on 1g of charcoal, 100 mL of 0.5 M acetic acid was used. Some of the acetic acid remained unadsorbed. To neutralize the unadsorbed acetic acid, 40 mL of 1 M NaOH solution was required. If each molecule of acetic acid occupies P x 10°? m? surface area on charcoal, the value of P is [Use given data: Surface area of charcoal = 1.5 x 10? m’g™!; Avogadro’s number (Na) = 6.0 x 107 mol] Q.9 Vessel-1 contains w2 g of a non-volatile solute X dissolved in wi g of water. Vessel-2 contains w2 g of another non-volatile solute Y dissolved in wi g of water. Both the vessels are at the same temperature and pressure. The molar mass of X is 80% of that of Y. The van’t Hoff factor for X is 1.2 times of that of Y for their respective concentrations. The elevation of boiling point for solution in Vessel-1 is % of the solution in Vessel-2. Q.10 Fora double strand DNA, one strand is given below: ST T IT T T IT JT IT TT FT 13! A GTCAC GTAA GTC The amount of energy required to split the double strand DNA into two single strands is kcal mol  . [Given: Average energy per H-bond for A-T base pair = 1.0 kcal mol !, G-C base pair = 1.5 kcal mol !, and A-U base pair = 1.25 kcal mol. Ignore electrostatic repulsion between the phosphate groups. ] 5/8",341,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 Q.11 Q.12 Q.13 A sample initially contains only U-238 isotope of uranium. With time, some of the U-238 radioactively decays into Pb-206 while the rest of it remains undisintegrated. When the age of the sample is P x10° years, the ratio of mass of Pb-206 to that of U-238 in the sample is found tobe",60,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"The valueofPis   [Given: Half-life of U-238 is 4.5 x10° years; log.2 = 0.693] Among [Co(CN),4]*~, [Co(CO)3(NO)], XeF,, [PCl,]*, [PdCl,]?~, [ICl,]~, [Cu(CN),]?~ and P, the total number of species with tetrahedral geometry is An organic compound P having molecular formula C6H«O3 gives ferric chloride test and does not have intramolecular hydrogen bond. The compound P reacts with 3 equivalents of NH2OH to produce oxime Q. Treatment of P with excess methyl iodide in the presence of KOH produces compound R as the major product. Reaction of R with excess iso-butylmagnesium bromide followed by treatment with H30* gives compound S as the major product. The total number of methyl ( CHs) group(s) in compound S is . 6/8",116,Chemistry,Physical Chemistry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 SECTION 4 (Maximum Marks: 12) e =6This section contains TWO (02) paragraphs. e Based on each paragraph, there are TWO (02) questions. ® The answer to each question is a NUMERICAL VALUE. e For each question, enter the correct numerical value of the answer using the mouse and the on-screen virtual numeric keypad in the place designated to enter the answer. e If the numerical value has more than two decimal places, truncate/round-off the value to TWO decimal places. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3. If ONLY the correct numerical value is entered in the designated place; Zero Marks : O Inall other cases. “PARAGRAPH I” An organic compound P with molecular formula CoHigO2 decolorizes bromine water and also shows positive iodoform test. P on ozonolysis followed by treatment with H2O2 gives Q and R. While compound Q shows positive iodoform test, compound R does not give positive iodoform test. Q and R on oxidation with pyridinium chlorochromate (PCC) followed by heating give S and T, respectively. Both S and T show positive iodoform test. Complete copolymerization of 500 moles of Q and 500 moles of R gives one mole of a single acyclic copolymer U. [Given, atomic mass: H =1, C = 12, O=16] Q.14 Sum of number of oxygen atoms in S and T is “PARAGRAPH I” An organic compound P with molecular formula CoHigO2 decolorizes bromine water and also shows positive iodoform test. P on ozonolysis followed by treatment with H2O2 gives Q and R. While compound Q shows positive iodoform test, compound R does not give positive iodoform test. Q and R on oxidation with pyridinium chlorochromate (PCC) followed by heating give S and T, respectively. Both S and T show positive iodoform test. Complete copolymerization of 500 moles of Q and 500 moles of R gives one mole of a single acyclic copolymer U. [Given, atomic mass: H =1, C = 12, O=16] Q.15 The molecular weight of U is 7/8",343,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 “PARAGRAPH II” When potassium iodide is added to an aqueous solution of potassium ferricyanide, a reversible reaction is observed in which a complex P is formed. In a strong acidic medium, the equilibrium shifts completely towards P. Addition of zinc chloride to P in a slightly acidic medium results in a sparingly soluble complex Q. Q.16 The number of moles of potassium iodide required to produce two moles of P is “PARAGRAPH II” When potassium iodide is added to an aqueous solution of potassium ferricyanide, a reversible reaction is observed in which a complex P is formed. In a strong acidic medium, the equilibrium shifts completely towards P. Addition of zinc chloride to P in a slightly acidic medium results in a sparingly soluble complex Q. Q.17 The number of zinc ions present in the molecular formula of Q is END OF THE QUESTION PAPER 8/8",151,Chemistry,Physical Chemistry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 SECTION 2 (Maximum Marks: 12) This section contains THREE (03) questions. Each question has FOUR options (A), (B), (C) and (D). ONE OR MORE THAN ONE of these four option(s) is (are) correct answer(s). For each question, choose the option(s) corresponding to (all) the correct answer(s). Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if (all) the correct option(s) is(are) chosen; Partial Marks: +3 If all the four options are correct but ONLY three options are chosen; Partial Marks +: +2 If three or more options are correct but ONLY two options are chosen, both of which are correct; Partial Marks : +1 If two or more options are correct but ONLY one option is chosen and it is a correct option; Zero Marks : O If unanswered; Negative Marks:  2 I\nall other cases. For example, in a question, if (A), (B) and (D) are the ONLY three options corresponding to correct answers, then choosing ONLY (A), (B) and (D) will get +4 marks; choosing ONLY (A) and (B) will get +2 marks; choosing ONLY (A) and (D) will get +2marks; choosing ONLY (B) and (D) will get +2 marks; choosing ONLY (A) will get +1 mark; choosing ONLY (B) will get +1 mark; choosing ONLY (D) will get +1 mark; choosing no option(s) (i.e. the question is unanswered) will get 0 marks and choosing any other option(s) will get  2 marks. Q.5 Let S' be the set of all (@, #) € Rx R such that sin(x’ )(log, x)* sin [=] lim   \* “9 x00 x” log,(1+x))” Then which of the following is (are) correct? (A) (-1, 3)eES (B) (-1, De S (Cc) d, -DeS (D) d, -2)eS 3/8",295,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 Q.6 x-2 y-4  2-6 2 1 intersects the plane L, : x y+3z=6 at the point Q. Another straight line which passes through > A straight line drawn from the point P(1,3,2), parallel to the line Q and is perpendicular to the plane L, intersects the plane L,: 2x y+z= 4 at the point R. Then which of the following statements is (are) TRUE? (A) The length of the line segment PQ is V6 (B) The coordinates of R are (1,6,3) (C) The centroid of the triangle POR is [ 14 >  > > 3 (D) The perimeter of the triangle POR is V2 + V6 + Vi Q.7 Let A, B,,C,be three points in the xy -plane. Suppose that the lines 4,C, and B,C, are tangents to the curve y° =8x at A,and B,, respectively. If O=(0,0) and C, =( 4,0), then which of the following statements is (are) TRUE? (A) The length of the line segment OA, is 43 (B) The length of the line segment 4,B, is 16 (C) The orthocenter of the triangle A,B,C, is (0,0) (D) The orthocenter of the triangle 4,B,C, is (1,0) 4/8",195,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 SECTION 3 (Maximum Marks: 24) e = This section contains SIX (06) questions. ® The answer to each question is a NON-NEGATIVE INTEGER. e For each question, enter the correct integer corresponding to the answer using the mouse and the on- screen virtual numeric keypad in the place designated to enter the answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 If ONLY the correct integer is entered; Zero Marks : 0 Inall other cases. Q.8 Let f:R  Rbea function such that f(x+ y) = f(x)+ f(y) for all x, y e R, and Q9 Q.10 Q.11 g:R (0,«) bea function such that g(x+ y)= 2(x)g(y) forallx,yeR. If AZ] =12 and (=) = 2, then the value of [+(3) + g(-2) -8}20 18 A bag contains JN balls out of which 3 balls are white, 6 balls are green, and the remaining balls are blue. Assume that the balls are identical otherwise. Three balls are drawn randomly one after the other without replacement. For i=1, 2,3, let W,,G,, and B, denote the events that the ball drawn in the 7 draw is a white ball, green ball, and blue ball, respectively. If the probability PW 1G, 8B,) = = and the conditional probability P(B,   W(1G,)= = then N equals Let the function f : IR > R be defined by sinx (2°? +2024x+2025) 2 (x7 + 2024x +2025)   e (x? -x+3) e (x? -x+3) Then the number of solutions of f(x)=0 in R is I (x)= Let p= 274+ 7+3k and g=i-jtk. If for some real numbers a, 8, and y, we have 151 +10] +6k = a(2p+q)+ B(p-2q)+7(pxa), then the value of y is 5/8",291,Mathematics,Trigonometry,Remember,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 Q.12 Q.13 A normal with slope % is drawn from the point (0, @) to the parabola x* =  4ay, where 6 a>O, Let L be the line passing through (0,-@) and parallel to the directrix of the parabola. Suppose that ZL intersects the parabola at two points 4 and",55,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"Let r denote the length of the latus rectum and s denote the square of the length of the line segment AB. If r: s =1:16, then the value of 24a is . Let the function f:[1,00) > R be defined by (-1)""""2, if t=2n -1, neEN, fOn-1)O2D) SO =4 (2n+1-2) 5 fQnt+l), if 2n-1<t<2n+1,neEN. Define g(x) = } f(t) dt, x €(1,«). Let @ denote the number of solutions of the equation 1 g(x) =0 inthe interval (1,8] and = lim gO) Then the value of @+ £ is equal to xlt+ x  ] 6/8",96,Mathematics,Algebra,Remember,Hard
JEE,2024,Shift 2,"JEE (Advanced) 2024 Paper 2 SECTION 4 (Maximum Marks: 12) e This section contains TWO (02) paragraphs. e Based on each paragraph, there are TWO (02) questions. ® The answer to each question is a NUMERICAL VALUE. e For each question, enter the correct numerical value of the answer using the mouse and the on-screen virtual numeric keypad in the place designated to enter the answer. e If the numerical value has more than two decimal places, truncate/round-off the value to TWO decimal places. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3. If ONLY the correct numerical value is entered in the designated place; Zero Marks : O- Inall other cases. PARAGRAPH “I” Let S= {1,2,3,4, 5, 6} and X be the set ofall relations R from S to S that satisfy both the following properties: i. RK has exactly 6 elements. ii. For each (a,b) € R, we have ja  5 >",163,Mathematics,Trigonometry,Understand,Hard
JEE,2024,Shift 2,"Let Y={ReX: The range of R has exactly one element} and Z={ReX:R isa function from S to S}. Let n(A) denote the number of elements in a set A. (There are two questions based on PARAGRAPH “I”, the question given below is one of them) Q14 If n(X)=""C,, then the value of m is PARAGRAPH “I” Let S= {1, 2,3,4,5,6} and X be the set of all relations R from Sto S that satisfy both the following properties: i. Khas exactly 6 elements. ii. For each (a,b) € R, we have la   >",93,Unknown,Unknown,Understand,Hard
